DisNo.,Historic,Classification Key,Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,External IDs,Event Name,ISO,Country,Subregion,Region,Location,Origin,Associated Types,OFDA Response,Appeal,Declaration,AID Contribution ('000 US$),Magnitude,Magnitude Scale,Latitude,Longitude,River Basin,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No. Injured,No. Affected,No. Homeless,Total Affected,Reconstruction Costs ('000 US$),"Reconstruction Costs, Adjusted ('000 US$)",Insured Damage ('000 US$),"Insured Damage, Adjusted ('000 US$)",Total Damage ('000 US$),"Total Damage, Adjusted ('000 US$)",CPI,Admin Units,Entry Date,Last Update
2007-0241-PAK,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,PAK,Pakistan,Southern Asia,Asia,"Landi Kotal, Jamrud villages (Peshawar district, North-West Frontier province), Chrasadda, Kohistan, Upper Dir districts (North-West Frontier province), Khyber Agency district (Federally Administered Tribal Areas province)",Heavy rain,,No,No,No,,130.0,Km2,34.27,71.87,"Shah Alam, Naguman, Swat, Jamrud, Kabul",2007,6.0,28.0,2007,7.0,22.0,130.0,,2000.0,,2000.0,,,,,,,70.848792703253,"[{""adm2_code"":23632,""adm2_name"":""Khyber Agency""},{""adm2_code"":40333,""adm2_name"":""Charsadda District""},{""adm2_code"":40340,""adm2_name"":""Kohistan District""},{""adm2_code"":40342,""adm2_name"":""Lower Dir District""},{""adm2_code"":40347,""adm2_name"":""Peshawar District""},{""adm2_code"":40352,""adm2_name"":""Upper Dir District""}]",2007-12-13,2023-09-25
2007-0242-IRN,No,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,,,IRN,Iran (Islamic Republic of),Southern Asia,Asia,"Kashan, Qohrud, Jarinan areas (Kashan districts, Esfahan province)",Brief torrential rain,,No,No,No,,11600.0,Km2,33.75,52.2,,2007,6.0,27.0,2007,6.0,29.0,12.0,,,,,,,,,22000.0,31052.0,70.848792703253,"[{""adm2_code"":40991,""adm2_name"":""Kashan""}]",2007-07-11,2023-09-25
2007-0244-USA,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,USA,United States of America,Northern America,Americas,"Wichita Falls area (Wichita district, Texas province), Georgetown areas (Williamson district, Texas province), Burnet, Marble Falls, Granite Shoals areas (Burnet district, Texas province), Granbury area (Hood district, Texas province), Lampasas, Parker, Eastland districts (Texas province), Miami, Commerce areas (Ottawa district, Oklahoma province), Shawnee, Tecumseh, Maud areas (Pottawatomie district, Oklahoma province), Oklahoma city (Oklahoma district, Oklahoma province), Waurika area (Jefferson district, Oklahoma province), Bartlesville, Dewey areas (Washington district, Oklahoma province), Love, Lincoln districts (Oklahoma province), Coffeyville area (Montgomery district, Kansas province), Osawatomie area (Miami district, Kansas province), Allen, Labette, Neosho, Wilson, Woodson districts (Kansas province), Rockville, Papinville areas (Bates district, Missouri province), Vernon district (Missouri province)",Heavy rain,Rain,No,No,No,,507800.0,Km2,32.84,-97.17,"San Gabriel, Brazos, Wichita, Trinity, Guadalupe, Sabine, Nueces, Colorado, Caney, Neosho, Red River, Verdigris, Marais des Cygnes, Pottawatomie, Marmaton, Osage and Marais des Cygnes",2007,6.0,26.0,2007,7.0,6.0,8.0,,5000.0,,5000.0,,,,,,,70.848792703253,"[{""adm2_code"":29566,""adm2_name"":""Allen""},{""adm2_code"":29615,""adm2_name"":""Labette""},{""adm2_code"":29626,""adm2_name"":""Miami""},{""adm2_code"":29628,""adm2_name"":""Montgomery""},{""adm2_code"":29632,""adm2_name"":""Neosho""},{""adm2_code"":29668,""adm2_name"":""Wilson""},{""adm2_code"":29669,""adm2_name"":""Woodson""},{""adm2_code"":30167,""adm2_name"":""Bates""},{""adm2_code"":30269,""adm2_name"":""Vernon""},{""adm2_code"":30841,""adm2_name"":""Jefferson""},{""adm2_code"":30850,""adm2_name"":""Love""},{""adm2_code"":30862,""adm2_name"":""Oklahoma""},{""adm2_code"":30865,""adm2_name"":""Ottawa""},{""adm2_code"":30870,""adm2_name"":""Pottawatomie""},{""adm2_code"":30881,""adm2_name"":""Washington""},{""adm2_code"":31226,""adm2_name"":""Burnet""},{""adm2_code"":31266,""adm2_name"":""Eastland""},{""adm2_code"":31310,""adm2_name"":""Hood""},{""adm2_code"":31341,""adm2_name"":""Lampasas""},{""adm2_code"":31383,""adm2_name"":""Parker""},{""adm2_code"":31442,""adm2_name"":""Wichita""},{""adm2_code"":31445,""adm2_name"":""Williamson""}]",2008-01-03,2023-09-25
2007-0247-GBR,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,GBR,United Kingdom of Great Britain and Northern Ireland,Northern Europe,Europe,"Sheffield, Doncaster, Rotherham, Nottinghamshire, Barnsley, Dinnington, Darfield towns, Treeton, Catcliffe villages (South Yorkshire district, England province), Ryedale town (North Yorkshire district, England province), Wafefield, Leeds, Calderdale towns (West Yorkshire district, England province), Lichfield town (Staffordshire district, England province), Grantham, Horncastle, Louth, Wainfleet, Lincoln towns (Lincolnshire district, England province), Wyre Forest, Pershore, Tenbury Wells (Hereford and Word district, England province), Gloucestershire district (England province), Salop district (England province), Hull, East Riding towns (Humberside district, England province), Omagh district (Northen Ireland province), Norfolk town (Norfolkshire district, England province), Earby town (Lancashire district, England province), Corwen town (Clwyd district, Wales province), Whiston town (Merseyside district, England province)",Heavy rain,,No,No,No,,27720.0,Km2,53.88,-0.91,"Waring, Deame, Don, Sheaf, Rother, Lud, Corve, Teme",2007,6.0,25.0,2007,7.0,3.0,6.0,,,30000.0,30000.0,,,3000000.0,4234370.0,4000000.0,5645827.0,70.848792703253,"[{""adm2_code"":40109,""adm2_name"":""Gloucestershire""},{""adm2_code"":40113,""adm2_name"":""Hereford and Wor""},{""adm2_code"":40115,""adm2_name"":""Humberside""},{""adm2_code"":40118,""adm2_name"":""Lancashire""},{""adm2_code"":40120,""adm2_name"":""Lincolnshire""},{""adm2_code"":40121,""adm2_name"":""Merseyside""},{""adm2_code"":40122,""adm2_name"":""Norfolkshire""},{""adm2_code"":40123,""adm2_name"":""North Yorkshire""},{""adm2_code"":40128,""adm2_name"":""Salop""},{""adm2_code"":40130,""adm2_name"":""South Yorkshire""},{""adm2_code"":40131,""adm2_name"":""Staffordshire""},{""adm2_code"":40138,""adm2_name"":""West Yorkshire""},{""adm2_code"":40165,""adm2_name"":""Omagh""},{""adm2_code"":40179,""adm2_name"":""Clwyd""}]",2008-03-11,2023-09-25
2007-0248-AFG,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,AFG,Afghanistan,Southern Asia,Asia,"Chapadara, Dara-e-Pech districts (Kunar Province), Khoshan village (Qarabagh District, Kabul Province), Surkh-e-Parsa, Salang districts (Parwan province), Jamal Agha area (Hisa-e-Duwun-e-Kohestan district, Kapisa province), Nejrab, Hisa-e-Awal-e-Kohestan districts (Kapisa province), Emamsaheb, Qala-e-Zal districts (Kunduz province), Rukha, Onaba districts (Panjsher province), Kama District (Nangarrhar province), Wardak, Logar, Laghman provinces",Heavy rain,,No,No,No,,62340.0,Km2,35.28,71.14,"Oxus, Pech, Panjsher, Kunar",2007,6.0,24.0,2007,7.0,3.0,113.0,,4000.0,,4000.0,,,,,,,70.848792703253,"[{""adm1_code"":290,""adm1_name"":""Laghman""},{""adm1_code"":291,""adm1_name"":""Logar""},{""adm1_code"":302,""adm1_name"":""Wardak""},{""adm2_code"":3591,""adm2_name"":""Qarabagh""},{""adm2_code"":3611,""adm2_name"":""Nejrab""},{""adm2_code"":99927,""adm2_name"":""Hisa-e- Awal-e- Kohestan""},{""adm2_code"":99929,""adm2_name"":""Hisa-e- Duwum-e- Kohestan""},{""adm2_code"":3627,""adm2_name"":""Chapadara""},{""adm2_code"":3635,""adm2_name"":""Dara-e-Pech""},{""adm2_code"":3640,""adm2_name"":""Emamsaheb""},{""adm2_code"":3643,""adm2_name"":""Qala-e-Zal""},{""adm2_code"":3663,""adm2_name"":""Kama""},{""adm2_code"":99930,""adm2_name"":""Onaba(Anawa)""},{""adm2_code"":99931,""adm2_name"":""Rukha""},{""adm2_code"":3720,""adm2_name"":""Salang""},{""adm2_code"":3723,""adm2_name"":""Surkh-e- Parsa""}]",2007-07-13,2023-09-25
2007-0250-IND,No,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,,,IND,India,Southern Asia,Asia,"Kurnool, Mahbubnagar, Guntur, Prakasam, East Godavari, West Godavari, Anantapur, Cuddapah districts (Andhra Pradesh province), Thrissur district (Kerala province), Belgaum, Bijapur, Bagalkot, Kodagu, Hassan, Mysore districts (Karnataka province), Mumbai City, Pune districts (Maharashtra province)",Monsoonal rain and tropical cyclone,"Slide (land, mud, snow, rock)",No,No,No,,449300.0,Km2,14.94,78.16,"Krishna, Godavari and tributaries",2007,6.0,22.0,2007,7.0,4.0,127.0,,200000.0,,200000.0,,,,,,,70.848792703253,"[{""adm2_code"":17548,""adm2_name"":""Anantapur""},{""adm2_code"":17550,""adm2_name"":""Cuddapah""},{""adm2_code"":17551,""adm2_name"":""East Godavari""},{""adm2_code"":17552,""adm2_name"":""Guntur""},{""adm2_code"":17557,""adm2_name"":""Kurnool""},{""adm2_code"":17558,""adm2_name"":""Mahbubnagar""},{""adm2_code"":17563,""adm2_name"":""Prakasam""},{""adm2_code"":17569,""adm2_name"":""West Godavari""},{""adm2_code"":17679,""adm2_name"":""Belgaum""},{""adm2_code"":17682,""adm2_name"":""Bijapur""},{""adm2_code"":17688,""adm2_name"":""Hassan""},{""adm2_code"":17689,""adm2_name"":""Kodagu""},{""adm2_code"":17692,""adm2_name"":""Mysore""},{""adm2_code"":70157,""adm2_name"":""Bagalkot""},{""adm2_code"":17708,""adm2_name"":""Thrissur""},{""adm2_code"":17776,""adm2_name"":""Pune""},{""adm2_code"":70184,""adm2_name"":""Mumbai city""}]",2008-03-11,2023-09-25
2007-0251-USA,No,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,,,USA,United States of America,Northern America,Americas,New York province,Brief torrential rain,Rain,No,No,No,,6500.0,Km2,42.23,-74.95,"Spring Brook, Veaverkill Creek",2007,6.0,19.0,2007,6.0,20.0,4.0,,120.0,,120.0,,,,,,,70.848792703253,"[{""adm1_code"":3246,""adm1_name"":""New York""}]",2007-07-13,2023-09-25
2007-0254-USA,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,USA,United States of America,Northern America,Americas,"North Texas, Oklahoma provinces",Heavy rain,,No,No,No,,34750.0,Km2,33.45,-97.3,Pecan Creek,2007,6.0,17.0,2007,6.0,22.0,10.0,,750.0,,750.0,,,,,28000.0,39521.0,70.848792703253,"[{""adm1_code"":3250,""adm1_name"":""Oklahoma""},{""adm1_code"":3257,""adm1_name"":""Texas""}]",2007-07-13,2023-09-25
2007-0255-PAK,No,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,,,PAK,Pakistan,Southern Asia,Asia,"Baidara, Barinjal villages (Swat district, North-West Frontier province)",Brief torrential rain,,No,No,No,,12120.0,Km2,34.98,72.23,Swat,2007,6.0,16.0,2007,6.0,20.0,22.0,,500.0,,500.0,,,,,,,70.848792703253,"[{""adm2_code"":40350,""adm2_name"":""Swat District""}]",2007-07-13,2023-09-25
2007-0261-SDN,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,GLIDE:FL-2007-000093,,SDN,Sudan,Northern Africa,Africa,"White Nile, Khartoum, Nile, Blue Nile, Red Sea, Northern Kordofan, Southern Kordofan, Sennar, Al Jazeera provinces",Heavy rains,,No,No,No,46924.0,1591000.0,Km2,12.91,33.77,"Nile, Al-Gash",2007,7.0,3.0,2007,10.0,8.0,150.0,335.0,365000.0,200000.0,565335.0,,,,,300000.0,423437.0,70.848792703253,"[{""adm1_code"":2745,""adm1_name"":""Al Jazeera""},{""adm1_code"":2749,""adm1_name"":""Blue Nile""},{""adm1_code"":2753,""adm1_name"":""Khartoum""},{""adm1_code"":2761,""adm1_name"":""Nile""},{""adm1_code"":2762,""adm1_name"":""Sennar""},{""adm1_code"":2770,""adm1_name"":""White Nile""},{""adm1_code"":4150,""adm1_name"":""Southern Kordofan""},{""adm1_code"":40772,""adm1_name"":""Red Sea""},{""adm1_code"":68784,""adm1_name"":""Northern Kordofan""}]",2008-08-04,2023-09-25
2007-0273-ETH,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,ETH,Ethiopia,Sub-Saharan Africa,Africa,South Omo district (SNNPR province),Heavy rain,,No,No,No,,19510.0,Km2,5.45,37.12,Wotio,2007,6.0,6.0,2007,7.0,11.0,,,5800.0,,5800.0,,,,,,,70.848792703253,"[{""adm2_code"":40839,""adm2_name"":""South Omo""}]",2007-08-07,2023-09-25
2007-0278-GBR,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,GBR,United Kingdom of Great Britain and Northern Ireland,Northern Europe,Europe,"Gloucestershire, Oxfordshire, Berkshire, Bedfordshire, Herefordshire, Warwickshire, Lincolnshire, Avon, Wiltshire districts (England province), Worcestershire (Hereford and Wor district, England province)",Hevay rains,Rain,No,No,No,,24650.0,Km2,52.07,-2.1,"Severnn, Tamise, Avon",2007,7.0,20.0,2007,7.0,24.0,7.0,,340000.0,,340000.0,,,3000000.0,4234370.0,4000000.0,5645827.0,70.848792703253,"[{""adm2_code"":40094,""adm2_name"":""Avon""},{""adm2_code"":40095,""adm2_name"":""Bedfordshire""},{""adm2_code"":40096,""adm2_name"":""Berkshire""},{""adm2_code"":40109,""adm2_name"":""Gloucestershire""},{""adm2_code"":40113,""adm2_name"":""Hereford and Wor""},{""adm2_code"":40114,""adm2_name"":""Hertfordshire""},{""adm2_code"":40120,""adm2_name"":""Lincolnshire""},{""adm2_code"":40127,""adm2_name"":""Oxfordshire""},{""adm2_code"":40135,""adm2_name"":""Warwickshire""},{""adm2_code"":40139,""adm2_name"":""Wiltshire""}]",2008-03-11,2023-09-25
2007-0281-HTI,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,HTI,Haiti,Latin America and the Caribbean,Americas,Port-au-Prince district (Ouest province),Heavy rains,,No,No,No,,44.0,Km2,18.55,-72.29,,2007,7.0,23.0,2007,7.0,24.0,4.0,,1500.0,,1500.0,,,,,,,70.848792703253,"[{""adm2_code"":17198,""adm2_name"":""Port-Au-Prince""}]",2007-08-07,2023-09-25
2007-0304-ETH,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,GLIDE:EP-2007-000142,,ETH,Ethiopia,Sub-Saharan Africa,Africa,"Gambela, Amhara, SNNPR, Addis Ababa, Afar, Tigray, Somali provinces",Heavy rain,,No,No,No,,79620.0,Km2,8.33,34.5,Tributaries of Baro and Gilo rivers,2007,7.0,29.0,2007,10.0,5.0,17.0,,239586.0,,239586.0,,,,,,,70.848792703253,"[{""adm1_code"":1227,""adm1_name"":""Addis Ababa""},{""adm1_code"":1228,""adm1_name"":""Afar""},{""adm1_code"":1229,""adm1_name"":""Amhara""},{""adm1_code"":1232,""adm1_name"":""Gambela""},{""adm1_code"":1236,""adm1_name"":""SNNPR""},{""adm1_code"":1237,""adm1_name"":""Tigray""},{""adm1_code"":47679,""adm1_name"":""Somali""}]",2008-08-04,2023-09-25
2007-0305-BFA,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,GLIDE:FL-2007-000132,,BFA,Burkina Faso,Sub-Saharan Africa,Africa,"Kouritenga district (Centre-est province), Oubritenga district (Plateau Central province), Kadiogo district (Centre province), Houet district (Hauts-bassins province), Zondoma, Yatenga, Passore, Loroum districts (Nord province), Bam, Namentenga, Sanmatenga districts (Centre-Nord), Zoundweogo, Nahouri districts (Centre-Sud), Sahel province",Heavy rain,,Yes,Yes,No,,2435.0,Km2,11.45,-4.39,,2007,7.0,26.0,2007,10.0,10.0,52.0,73.0,92970.0,28000.0,121043.0,6000.0,8469.0,,,,,70.848792703253,"[{""adm1_code"":40287,""adm1_name"":""Sahel""},{""adm2_code"":154450,""adm2_name"":""Kadiogo""},{""adm2_code"":154453,""adm2_name"":""Kouritenga""},{""adm2_code"":154454,""adm2_name"":""Bam""},{""adm2_code"":154455,""adm2_name"":""Namentenga""},{""adm2_code"":154456,""adm2_name"":""Sanmatenga""},{""adm2_code"":154462,""adm2_name"":""Nahouri""},{""adm2_code"":154463,""adm2_name"":""Zoundweogo""},{""adm2_code"":154469,""adm2_name"":""Houet""},{""adm2_code"":154472,""adm2_name"":""Loroum""},{""adm2_code"":154473,""adm2_name"":""Passore""},{""adm2_code"":154474,""adm2_name"":""Yatenga""},{""adm2_code"":154475,""adm2_name"":""Zondoma""},{""adm2_code"":154478,""adm2_name"":""Oubritenga""}]",2008-08-04,2023-09-25
2007-0306-ZAF,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,ZAF,South Africa,Sub-Saharan Africa,Africa,"Cape Flats area (City of Cape Town district, Western Cape province)",Heavy rain and storms,,No,No,No,,20100.0,Km2,-34.09,19.58,"Vygieskraal Canal, Eerste River",2007,7.0,27.0,2007,8.0,2.0,,,38000.0,,38000.0,,,,,,,70.848792703253,"[{""adm2_code"":77317,""adm2_name"":""City of Cape Town Metropolitan Municipality""}]",2007-08-07,2023-09-25
2007-0307-NPL,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,NPL,Nepal,Southern Asia,Asia,"Mahottari, Dhanusha, Sindhuli areas (Janakpur district, Central province), Jhapa area (Mechi district, Eastern province), Sunsari area (Koshi district, Eastern province), Nawalparasi, Gulmi areas (Lumbini district, Western province), Dang area (Rapti district, Mid Western province), Solukhumbu area (Sagarmatha district, Eastern province)",Monsoonal rain,"Slide (land, mud, snow, rock)",Yes,No,No,,56920.0,Km2,27.78,84.08,"Ratu, Bigahi rivers",2007,7.0,23.0,2007,10.0,2.0,214.0,48.0,640658.0,,640706.0,,,,,2400.0,3387.0,70.848792703253,"[{""adm2_code"":22352,""adm2_name"":""Janakpur""},{""adm2_code"":22354,""adm2_name"":""Koshi""},{""adm2_code"":22355,""adm2_name"":""Mechi""},{""adm2_code"":22356,""adm2_name"":""Sagarmatha""},{""adm2_code"":22360,""adm2_name"":""Rapti""},{""adm2_code"":22364,""adm2_name"":""Lumbini""}]",2008-03-11,2023-09-25
2007-0309-IDN,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,IDN,Indonesia,South-eastern Asia,Asia,"Larompong, Suli areas (Luwu district, Sulawesi Selatan province)",Heavy rain,,No,No,No,,2400.0,Km2,-3.28,120.2,,2007,7.0,25.0,2007,8.0,2.0,15.0,,2000.0,,2000.0,,,,,,,70.848792703253,"[{""adm2_code"":73779,""adm2_name"":""Luwu""}]",2007-08-07,2023-09-25
2007-0311-BGD,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,BGD,Bangladesh,Southern Asia,Asia,"Goalanda village (Goalandaghat area, Rajbari district, Dhaka province), Aricha port (Shibalaya area, Manikganj district, Dhaka province), Bhagyakul village (Sreenagar area, Munshiganj district, Dhaka province), Bandarban, Feni, Comilla districts (Chittagong province), Sirajganj district (Rajshahi province), Rangpur province",Monsoonal rain,"Slide (land, mud, snow, rock)",No,No,No,77402.0,7000.0,Km2,23.92,91.23,Brahmaputra-Jamuna and Ganges-Padma tributaries,2007,7.0,21.0,2007,8.0,3.0,1110.0,,13771380.0,,13771380.0,,,,,100000.0,141146.0,70.848792703253,"[{""adm1_code"":61363,""adm1_name"":""Rangpur""},{""adm2_code"":5767,""adm2_name"":""Bandarban""},{""adm2_code"":5771,""adm2_name"":""Comilla""},{""adm2_code"":5773,""adm2_name"":""Feni""},{""adm2_code"":5786,""adm2_name"":""Munshiganj""},{""adm2_code"":5791,""adm2_name"":""Rajbari""},{""adm2_code"":5819,""adm2_name"":""Sirajganj""}]",2008-07-31,2023-09-25
2007-0311-IND,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,IND,India,Southern Asia,Asia,"Udaipur, Amarpur cities (South Tripura district, Tripura province), Sonamura citiy (West Tripura district, Tripura province)",Monsoonal rain,,No,No,No,,,Km2,23.92,91.23,,2007,7.0,21.0,2007,8.0,3.0,,,,,,,,,,,,70.848792703253,"[{""adm2_code"":17886,""adm2_name"":""South Tripura""},{""adm2_code"":17887,""adm2_name"":""West Tripura""}]",2007-08-07,2023-09-25
2007-0312-IDN,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,IDN,Indonesia,South-eastern Asia,Asia,"Morowali, Donggala, Parigimoutong, Poso, Tojounauna, Banggai, Toli-toli districts (Sulawesi Tengah province)",Heavy rain,"Slide (land, mud, snow, rock)",No,No,No,,4600.0,Km2,-1.74,121.49,Solato,2007,7.0,22.0,2007,8.0,7.0,88.0,12.0,3377.0,,3389.0,,,,,,,70.848792703253,"[{""adm2_code"":73638,""adm2_name"":""Banggai""},{""adm2_code"":73671,""adm2_name"":""Donggala""},{""adm2_code"":73801,""adm2_name"":""Morowali""},{""adm2_code"":73821,""adm2_name"":""Parigimoutong""},{""adm2_code"":73830,""adm2_name"":""Poso""},{""adm2_code"":73872,""adm2_name"":""Tojounauna""},{""adm2_code"":73873,""adm2_name"":""Toli-toli""}]",2008-03-11,2023-09-25
2007-0313-CHN,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,CHN,China,Eastern Asia,Asia,"Tengchong Xian area (Baoshan district, Yunnan Sheng province), Fuyuan Xian area (Qujing district, Yunnan Sheng province), Yuanjiang Hani-Yi-Dai Zizhi area (Yuxi district, Yunnan Sheng province), Pu'er, Dehong Dai and Jingpo, Lincang districts (Yunnan Sheng province)",Heavy rain,"Slide (land, mud, snow, rock)",No,No,No,,165100.0,Km2,24.1,100.16,,2007,7.0,18.0,2007,8.0,3.0,170.0,,386000.0,,386000.0,,,,,40000.0,56458.0,70.848792703253,"[{""adm2_code"":13304,""adm2_name"":""Qujing""},{""adm2_code"":13305,""adm2_name"":""Yuxi""},{""adm2_code"":13310,""adm2_name"":""Pu'er""},{""adm2_code"":13313,""adm2_name"":""Baoshan""},{""adm2_code"":13314,""adm2_name"":""Dehong Dai and Jingpo""},{""adm2_code"":13318,""adm2_name"":""Lincang""}]",2008-03-11,2023-09-25
2007-0314-CHN,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,CHN,China,Eastern Asia,Asia,"Jinan, Qingdao, Yantai, Zibo districts (Shandong Sheng province)",,"Flood|Slide (land, mud, snow, rock)",No,No,No,,,Km2,36.68,119.23,,2007,7.0,18.0,2007,7.0,22.0,83.0,142.0,112600.0,,112742.0,,,,,329000.0,464369.0,70.848792703253,"[{""adm2_code"":13225,""adm2_name"":""Jinan""},{""adm2_code"":13226,""adm2_name"":""Qingdao""},{""adm2_code"":13227,""adm2_name"":""Zibo""},{""adm2_code"":13230,""adm2_name"":""Yantai""}]",2008-03-11,2023-09-25
2007-0315-CHN,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,GLIDE:FL-2007-000112,,CHN,China,Eastern Asia,Asia,"Luntai Xian, Ruoqiang Xian areas (Bayin'gholin Mongol district, Xinjiang Uygur Zizhiqu province), Huocheng Xian area (Ili Kazakh district, Xinjiang Uygur Zizhiqu province), Kanas, Burqin areas (Altay district, Xinjiang Uygur Zizhiqu province), Changji Hui, Hami, Urumqi districts (Xinjiang Uygur Zizhiqu province)",Heavy rain,"Slide (land, mud, snow, rock)",No,No,No,,812700.0,Km2,43.09,88.21,,2007,7.0,14.0,2007,8.0,3.0,29.0,,350000.0,,350000.0,,,,,80000.0,112917.0,70.848792703253,"[{""adm2_code"":13280,""adm2_name"":""Ürümqi""},{""adm2_code"":13283,""adm2_name"":""Hami""},{""adm2_code"":13284,""adm2_name"":""Changji Hui""},{""adm2_code"":13286,""adm2_name"":""Bayin'gholin Mongol""},{""adm2_code"":13292,""adm2_name"":""Ili Kazakh""},{""adm2_code"":13294,""adm2_name"":""Altay""}]",2008-08-04,2023-09-25
2007-0316-AFG,No,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,,,AFG,Afghanistan,Southern Asia,Asia,Lal wa Sarjangal district (Ghor Province),Heavy rain,,No,No,No,,4110.0,Km2,34.53,66.13,,2007,7.0,15.0,2007,7.0,17.0,9.0,,,2500.0,2500.0,,,,,,,70.848792703253,"[{""adm2_code"":3536,""adm2_name"":""Lal Wa Sarjangal""}]",2007-08-07,2023-09-25
2007-0318-MMR,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,,,MMR,Myanmar,South-eastern Asia,Asia,"Arakann, Yangon provinces",Monsoonal rain,,No,No,No,,119100.0,Km2,18.52,95.32,,2007,7.0,6.0,2007,7.0,11.0,,55.0,97628.0,4237.0,101920.0,,,,,,,70.848792703253,"[{""adm1_code"":2123,""adm1_name"":""Rakhine""},{""adm1_code"":2136,""adm1_name"":""Yangon""}]",2007-08-07,2023-09-25
2007-0320-IND,No,nat-hyd-flo-riv,Natural,Hydrological,Flood,Riverine flood,GLIDE:FL-2007-000096,,IND,India,Southern Asia,Asia,"Bihar, Uttar Pradesh, Assam, Orissa, West Bengal provinces",Monsoonal rain,,No,No,No,,483900.0,Km2,22.63,88.49,"Ganga, Brahmaputra, Meghana rivers",2007,7.0,3.0,2007,9.0,22.0,1103.0,,18700000.0,,18700000.0,,,,,,,70.848792703253,"[{""adm1_code"":1487,""adm1_name"":""Assam""},{""adm1_code"":1504,""adm1_name"":""Orissa""},{""adm1_code"":1511,""adm1_name"":""West Bengal""},{""adm1_code"":70073,""adm1_name"":""Bihar""},{""adm1_code"":70081,""adm1_name"":""Uttar Pradesh""}]",2008-08-04,2023-09-25
